,review_cleaned_text,sentiment
1945,"['reason', 'eat', 'fill', 'night', 'binge', 'drink', 'carb', 'stomach']",0
1946,"['insult', 'profound', 'deuchebaggery', 'outside', 'smoke', 'break', 'serve', 'solidify']",0
1947,"['order', 'taco', 'think', 'customer', 'service', 'ask', 'combo', 'ala', 'cart']",0
1948,"['disappointed', 'blame', 'need', 'place', 'door']",0
1949,"['rave', 'review', 'wait', 'eat', '......', 'disappointment']",0
1950,"['del', 'taco', 'pretty', 'nasty', 'avoid', 'possible']",0
1951,"['hard', 'decent', 'hamburger']",0
1952,['like'],0
1953,['hell'],0
1954,"['service', 'pizza', 'place', 'door', 'service', 'receive', 'restaurant']",0
1955,"['know', 'big', 'deal', 'place', ""ya'all""]",0
1956,"['immediately', 'want', 'talk', 'manager', 'want', 'talk', 'guy', 'shot', 'fireball', 'bar']",0
1957,['ambiance'],0
1958,"['unfortunately', 'set', 'disapppointment', 'entree']",0
1959,"['food', 'good']",0
1960,"['server', 'suck', 'wait', 'correction', 'server', 'heimer', 'suck']",0
1961,"['happen', 'pretty', '....']",0
1962,"['bad', 'cause', 'know', 'family', 'want', 'like', 'place']",0
1963,['overprice'],0
1964,"['vomit', 'bathroom', 'mid', 'lunch']",0
1965,"['look', 'time', 'soon', '35', 'minute', 'food']",0
1966,"['place', 'eat', 'circumstance', 'return', 'list']",0
1967,"['start', 'tuna', 'sashimi', 'brownish', 'color', 'obviously', 'fresh']",0
1968,"['food', 'average']",0
1969,"['sure', 'beat', 'nachos', 'movie', 'expect', 'little', 'bit', 'come', 'restaurant']",0
1970,"['ha', 'long', 'bay', 'bit', 'flop']",0
1971,"['problem', 'charge', '11.99', 'sandwich', 'big', 'subway', 'sub', 'offer', 'vegetable']",0
1972,"['shrimp-', 'unwrap', 'live', '1/2', 'mile', 'brushfire', 'literally', 'ice', 'cold']",0
1973,"['lack', 'flavor', 'undercooked', 'dry']",0
1974,"['impressive', 'place', 'close']",0
1975,"['avoid', 'place', 'stay', 'mirage']",0
1976,"['refried', 'bean', 'come', 'meal', 'dry', 'crusty', 'food', 'bland']",0
1977,"['spend', 'money', 'time', 'place']",0
1978,"['lady', 'table', 'find', 'live', 'green', 'caterpillar', 'salad']",0
1979,"['presentation', 'food', 'awful']",0
1980,"['tell', 'disappointed']",0
1981,"['think', 'food', 'flavor', 'texture', 'lack']",0
1982,"['appetite', 'instantly']",0
1983,"['overall', 'impressed']",0
1984,"['experience', 'underwhelming', 'think', 'ninja', 'sushi', 'time']",0
1985,"['waste', 'life', 'pour', 'salt', 'wound', 'draw', 'time', 'bring', 'check']",0
1986,"['slow', 'aimless', 'movie', 'distressed', 'drift', 'young', 'man']",0
1987,"['sure', 'lose', 'flat', 'character', 'audience', 'nearly', 'half', 'walk']",0
1988,"['attempt', 'artiness', 'black', 'white', 'clever', 'camera', 'angle', 'movie', 'disappoint', 'ridiculous', 'acting', 'poor', 'plot', 'line', 'non', 'existent']",0
1989,"['little', 'music', 'speak']",0
1990,"['good', 'scene', 'movie', 'gerardo', 'try', 'find', 'song', 'run', 'head']",1
1991,"['rest', 'movie', 'lack', 'art', 'charm', 'meaning', '...', 'emptiness', 'work', 'guess']",0
1992,"['waste', 'hour']",0
1993,"['movie', 'today', 'think', 'good', 'effort', 'good', 'message', 'kid']",1
1994,"['bit', 'predictable']",0
1995,"['love', 'casting', 'jimmy', 'buffet', 'science', 'teacher']",1
1996,"['baby', 'owl', 'adorable']",1
1997,"['movie', 'lot', 'florida', 'good', 'look', 'appealing']",1
1998,"['songs', 'good', 'muppets', 'hilarious']",1
1999,['cool'],1
2000,"['right', 'case', 'movie', 'deliver', 'right', 'face']",1
2001,"['average', 'acting', 'main', 'person', 'low', 'budget', 'clearly']",0
2002,"['review', 'long', 'overdue', 'consider', 'tale', 'sisters', 'single', 'great', 'film']",1
2003,"['gem', 'movie', 'term', 'screenplay', 'cinematography', 'acting', 'post', 'production', 'editing', 'directing', 'aspect', 'film', 'making']",1
2004,"['practically', 'perfect', '\x96', 'true', 'masterpiece', 'sea', 'faux', 'masterpiece']",1
2005,"['structure', 'film', 'easily', 'tightly', 'construct', 'history', 'cinema', '1', 'think', 'film', 'vitally', 'important', 'occur', 'minute', '1', 'word', 'content', 'level', 'film', 'easily', 'fill', 'dozen', 'film', '1', 'right', 'mind', 'ask', 'movie', '1', 'simply', 'high', 'superlative', 'form', 'cinema', 'imaginable', '1', 'yes', 'film', 'require', 'significant', 'puzzle', 'solving', 'piece', 'fit', 'create', 'beautiful', 'picture', '1', 'short', 'film', 'certainly', 'pull', 'punch', '0', 'graphic', 'far', 'good', 'game', '0', 'number', 'good', 'th', 'game', 'series', '1', 'deserve', 'strong', 'love', '1', 'insane', 'game', '1', 'massive', 'level', 'massive', 'unlockable', 'character', '...', 'massive', 'game', '1', 'waste', 'money', 'game', '1', 'kind', 'money', 'waste', 'properly', '1', 'actually', 'graphic', 'good', 'time', '1', 'today', 'graphic', 'crap', '0', 'canada', 'fun', 'game', 'aye', '1', 'game', 'rock', '1', 'buy', 'play', 'enjoy', 'love', '1', 'pure', 'brilliance', '1', 'flick', 'doom', 'conception', '0', 'idea', 'lame', 'minor', 'character', 'mediocre', 'pg-13', 'film', 'complete', 'non', 'sequel', 'change', 'tone', 'pg', 'rate', 'family', 'movie', '0', 'bit', 'interested', '0', 'confirm', 'film', 'unfunny', 'generic', 'manage', 'away', 'entire', 'movie', 'exaggerate', 'moment', 'plot', 'point', 'joke', 'tell', 'trailer', '0', 'funny', '0', 'talented', 'carrell', 'save', '0', 'co', 'star', 'fare', 'people', 'like', 'morgan', 'freeman', 'jonah', 'hill', 'ed', 'helms', 'waste', '0', 'story', 'predictable', 'lazy', '0', 'real', 'effect', 'work', 'presence', 'animal', 'integration', 'scene', 'bad', 'obvious', 'blue', 'green', 'screen', 'work', '0', 'cost', 'translate', 'quality', 'sure', '0', 'film', 'succeed', 'despite', 'obviously', 'meagre', 'budget', '1', 'glad', 'film', 'obvious', 'choice', 'film', 'certainly', '1', 'addition', 'lovely', 'song', 'write', 'french', 'cancan', 'boast', 'cut', 'leading', 'lady', 'grace', 'screen', '1', 'hard', 'fall', 'head', 'heel', 'love', 'girl', '1', 'negative', 'insipid', 'cause', 'regret', '2', 'hour', 'life', 'waste', 'screen', '0', 'long', 'whiny', 'pointless', '0', 'recommend', 'wait', 'future', 'effort', 'let', '0', 'excellent', 'cast', 'story', 'line', 'performance', '1', 'totally', 'believable', '1', 'anne', 'heche', 'utterly', 'convincing', '1', 'sam', 'shepard', 'portrayal', 'gung', 'ho', 'marine', 'sober', '1', 'sat', 'rivet', 'tv', 'screen', '1', 'resounding', '9', '10', '1', 'think', 'tom', 'hanks', 'good', 'actor', '1', 'enjoyed', 'read', 'book', 'child', 'little', '1', 'disappointed', 'movie', '0', 'character', 'totally', 'annoying', 'voice', 'feeling', 'fingernail', 'chalkboard', '0', 'totally', 'unnecessary', 'train', 'roller', 'coaster', 'scene', '0', 'absolutely', 'warmth', 'charm', 'scene', 'character', '0', 'movie', 'totally', 'grate', 'nerve', '0', 'performance', 'improve', 'improvisation', 'actor', 'twice', 'worry', 'deliver', 'line', 'line', 'good', '0', 'honestly', 'good', '0', 'dialogue', 'follow', 'line', 'fit', 'surrounding', '0', 'crackle', 'unpredictable', 'youthful', 'energy', 'honestly', 'find', 'hard', 'follow', 'concentrate', 'meander', 'badly', '0', 'generally', 'great', 'thing', '1', 'worth', '2', 'hour', 'time', '0', 'suspense', 'builder', 'good', 'cross', 'line', 'g', 'pg', '1', 'especially', 'like', 'non', 'cliche', 'choice', 'parent', 'movie', 'predict', 'dialog', 'verbatim', 'writing', 'movie', 'selection', '1', 'want', 'movie', 'gross', 'chill', 'great', 'choice', '1', 'alexander', 'nevsky', 'great', 'film', '1', 'amazing', 'film', 'artist', 'important', 'live', '1', 'glad', 'pretentious', 'piece', 's', 'plan', 'dodge', 'stratus', 'big', 'shots', '...', 'help', 'movie', 'maker', 'restrain', 'movie', 'business', 'québec']",0
2006,"['movie', '10', 'year']",1
2007,"['movie', 'need', 'word', 'mouth', 'promote']",1
2008,"['overall', 'film', 'interesting', 'think', 'provoking']",1
2009,"['plus', 'pace', 'suit', 'relatively', 'short', 'run', 'time']",1
2010,['look'],1
2011,['10'],1
2012,"['wind', 'lion', 'write', 'superbly', 'act']",1
2013,"['true', 'classic']",1
2014,"['actually', 'turn', 'pretty', 'decent', 'far', 'b', 'list', 'horror', 'suspense', 'film']",1
2015,"['definitely', 'worth', 'check']",1
2016,"['problem', 'script']",0
2017,['horrendous'],0
2018,['believable'],0
2019,"['suspense', 'feel', 'frustration', 'retarded', 'girl']",0
2020,"['manna', 'heaven', 'terrific', 'film', 'predictable', 'unpredictable', 'time']",1
2021,"['scene', 'funny', 'occasionally', 'touch', 'character', 'evaluate', 'life']",1
2022,"['cast', 'veteran', 'actor', 'nostalgia', 'trip']",1
2023,"['ursula', 'burton', 'portrayal', 'nun', 'touching', 'funny', 'time', 'fun', 'nun', 'church']",1
2024,"['look', 'movie', 'terrific', 'cast', 'good', 'music(including', 'shirley', 'jones', 'rendition', 'way', 'look', 'tonight', 'uplift', 'ending', 'try']",1
2025,"['think', 'disappoint']",1
2026,"['frankly', 'cotton', 'club', 'unfaithful', 'kind', 'embarrassing', 'watch', 'lane', 'gere', 'film', 'bad']",0
2027,"['acting', 'bad', 'dialog', 'extremely', 'shallow', 'insincere']",0
2028,"['predictable', 'chick', 'flick']",0
2029,"['politically', 'correct']",0
2030,['disappointing'],0
2031,"['thing', 'worth', 'watch', 'scenery', 'house', 'beautiful']",1
2032,"['love', 'lane', 'movie', 'lousy']",0
2033,"['hour', 'half', 'wish', 'bring']",0
2034,"['term', 'writing', 'fresh', 'bold']",1
2035,"['acting', 'help', 'writing', 'maybe', 'idiot', 'savant', 'sister', 'play', 'real', 'joy', 'watch']",1
2036,"['directing', 'cinematography', 'good']",0
2037,"['movie', 'boring', 'find', 'occupy', 'peaking', 'paper', 'instead', 'watch', 'happen', 'columbo', 'movie']",0
2038,"['embarrassing', 'look', 'away']",0
2039,"['directing', 'pretentious']",0
2040,"['scene', 'oh', 'mature', 'neighbour', 'girl', 'misplace']",0
2041,"['generally', 'line', 'plot', 'weak', 'average', 'episode']",0
2042,"['scene', 'debate', 'sack', 'trumpeter', 'falsely', 'accuse', 'murder', 'pure', 'horror', 'stupid']",0
2043,"['applause', 'prelude']",1
2044,['like'],1
2045,"['great', 'film', 'great', 'director']",1
2046,"['movie', 'edge', 'seat', 'somewhat', 'afraid', 'car', 'end', 'night']",1
2047,"['music', 'film', 'nice']",1
2048,['advise'],1
2049,['brilliant'],1
2050,['10/10'],1
2051,"['like', 'movie', 'way']",1
2052,"['problem', 'think', 'actor', 'play', 'villain', 'low', 'rent', 'michael', 'ironside']",0
2053,"['rock', 'world', 'certainly', 'social', 'physical', 'outlet']",1
2054,"['fact', 'overall', 'tremendously', 'boring', 'movie']",0
2055,"['chemistry', 'ben', 'affleck', 'sandra', 'bullock', 'film', 'understand', 'consider', 'leave', 'wife', 'chick', 'supposedly', 'knock']",0
2056,"['moment', 'movie', 'need', 'excruciatingly', 'slow']",0
2057,"['poor', 'remake', 'best', 'friend', 'wedding']",0
2058,"['great', 'disappointment']",0
2059,"['believe', 'actor', 'agree', 'film']",0
2060,"['stand', 'watch', 'long', 'fear', 'lose', 'i.q.']",0
2061,"['guess', 'network', 'air', 'dribble', 'watch']",0
2062,"['imdb', 'rating', 'low', '1', 'awful', 'time', 'negative', 'number', 'case']",0
2063,"['mirrormask', 'night', 'unsatisfactory', 'experience']",0
2064,"['unfortunately', 'inexperience', 'direction', 'mean', 'scene', 'scene', 'pass', 'little', 'way', 'dramatic', 'tension', 'conflict']",0
2065,"['central', 'theme', 'film', 'handle', 'ineptly', 'stereotypically', 'depth', 'imagination']",0
2066,"['pretty', 'picture', 'world', 'piece', 'work', 'flawed', 'core']",0
2067,"['hour', 'half', 'waste', 'time', 'follow', 'bunch', 'pretty', 'high', 'schooler', 'whine', 'cry', 'life']",0
2068,"['relate', 'hell', 'barely', 'understand']",0
2069,"['definitely', 'cult', 'classic', 'worth', 'view', 'share']",1
2070,"['movie', 'pure', 'disaster', 'story', 'stupid', 'editing', 'bad', 'confuse', 'incredibly']",0
2071,"['fish', 'badly', 'underwater', 'shot', 'repeat', 'thousand', 'time', 'film']",0
2072,"['truly', 'truly', 'bad', 'film']",0
2073,"['acting', 'terrible', 'writing', 'bad']",0
2074,"['possible', 'way', 'movie', 'redeem', 'mst3', 'k', 'fodder']",0
2075,['pay'],0
2076,"['real', 'treat', 'anthony', 'quinn', 'play', 'crazy', 'horse']",1
2077,['boring'],0
2078,"['plot', 'whatsoever']",0
2079,['plot'],0
2080,['horrible'],0
2081,"['bad', 'hour', 'half', 'life!oh', 'gosh']",0
2082,"['walk', 'theatre', 'minute', 'relief']",0
2083,"['hate', 'movie', 'like']",0
2084,"['yeah', 'movie', 'pretty', 'suck']",0
2085,"['plot', 'storyline']",0
2086,"['movie', 'bring', 'pillow', 'girlfriend', 'boyfriend', 'occupy']",0
2087,['awful'],0
2088,"['think', 'movie', 'dislike']",0
2089,"['good', 'thing', 'ticket', 'cost', 'dollar', 'mad', 'pay', '7.50', 'crap']",0
2090,"['identify', 'character', 'cardboard', 'cutout', 'stereotype', 'predictably', 'reverse', 'stereotype']",0
2091,"['bad', 'film', 'bad', 'writing', 'good', 'actor', '....', 'ugly', 'cartoon', 'craft', 'paul', 'haggis', 'people', 'handle', 'bold', 'stroke', 'storytelle', '....', 'picture', 'paint', 'crayon']",0
2092,"['crash', 'depressing', 'little', 'provoke', 'emotion', 'teach', 'know', 'racism', 'prejudice', 'bad', 'thing']",0
2093,"['like', 'movie', 'empowerment', 'woman', 'movie', 'like']",1
2094,"['brain', 'attempt', 'shut', 'primal', 'impulse', 'self', 'preservation']",0
2095,"['leave', 'shatter', 'experience', 'watch', 'film', 'good', 'hour', 'fully', 'recover']",0
2096,"['movie', 'join', 'revenge', 'boogeyman', 'zombiez', 'hellish', 'trinity', 'horror', 'film']",0
2097,"['certainly', 'mean', 'distinction', 'good', 'way']",0
2098,"['mean', 'terrible', 'way']",0
2099,"['film', 'redeem', 'feature']",0
2100,['appal'],0
2101,"['artless', 'camera', 'work', 'endlessly', 'present', 'ugly', 'setting', 'imaginable', 'i.e.']",0
2102,"['story', 'stupid']",0
2103,"['script', 'script']",0
2104,"['kid', 'annoying']",0
2105,"['lead', 'man', 'charisma', 'free']",0
2106,"['utterly', 'merit', 'level', 'akin', 'torture']",0
2107,"['\x96', 'torture']",0
2108,"['maybe', 'reasonable', 'explanation', 'atrocity']",0
2109,"['pleasant', 'voyage', 'self', 'discovery']",0
2110,"['highly', 'unrecommended']",0
2111,"['premise', 'sound', 'stupid']",0
2112,"['yes', 'bad']",0
2113,['recommend'],0
2114,"['excellent', 'performance', 'ms.']",1
2115,"['garbo', 'right', 'bat', 'talent', 'carry', 'silent', 'era', 'want', 'silent', 'work', 'netflix', 'stock']",1
2116,"['great', 'renowned', 'silent', 'screenwriter', 'frances', 'marion', 'miss', 'step', 'silent', 'sound']",1
2117,"['movie', 'suffer', 'writing', 'need', 'suspense']",0
2118,['close'],0
2119,"['movie', 'drag', 'hero', 'work', 'freedom']",0
2120,"['movie', 'definitely', 'average', 'rent']",0
2121,"['love', '1', 'movie', 'bad', '0', 'bad', '0', 'film', 'way', 'long', '0', 'definitely', 'bad', '0', 'movie', 'receive', 'great', 'quality', 'film', 'age', '1', 'john', 'wayne', 'incredible', 'job', 'young', 'movie', 'industry', '1', 'screen', 'presence', 'shine', 'think', 'senior', 'actor', 'screen', '1', 'think', 'old', 'john', 'wayne', 'film', '1', 'enjoy', 'movie', '0', 'think', 'movie', 'half', 'boring', 'self', 'indulgent', 'piece', 'junk', '0', 'probably', 'director', 'spend', 'movie', 'showcase', 'art', 'work', 'noteworthy', '0', 'thing', 'like', 'character', 'got', 'punch', 'face', 'gallon', 'blood', 'spew', 'forth', 'soon', '0', 'jamie', 'foxx', 'absolutely', 'ray', 'charles', '1', 'performance', 'simply', 'genius', '1', 'film', 'spacek', 'coal', 'miner', 'daughter', 'quaid', 'great', 'balls', 'fire']",1
2122,"['fact', 'hard', 'remember', 'ray', 'charles', 'act', 'play', 'man', '1', 'ray', 'charles', 'legendary', '1', 'ray', 'charles', 'life', 'provide', 'excellent', 'biographical', 'material', 'film', 'movie', 'musician', '1', 'hitchcock', 'great', 'director', '1', 'ironically', 'find', 'film', 'total', 'waste', 'time', 'watch', '0', 'secondly', 'hitchcock', 'pretty', 'perfect', 'thriller', 'chase', 'movie', '1', 'pandering', 'audience', 'sabotage', 'film', '0', 'story', 'lack', 'certain', 'energy', '0', 'plot', 'simply', 'rumble', 'like', 'machine', 'desperately', 'depend', 'addition', 'new', 'scene', '0', 'usual', 'hitchcock', 'logic', 'flaw', '0', 'mishima', 'extremely', 'uninteresting', '0', 'chilly', 'unremarkable', 'movie', 'author', 'live', 'work', 'chilly', 'abstruse', 'culture', '0', 'flat', 'reenactment', 'hold', 'attention', 'emotionally', 'adrift', 'stagy', '0', 'rest', 'sit', 'awful', '...', 'soldier', 'singe', 'song', 'masculinity', 'pledge', 'hairsplitte', 'purity', 'admiration', 'sword', 'etc', '0', 'bore', 'piece', 'kill', 'momentum', 'movie', 'quick', '0', 'schrader', 'resume', 'lousy', 'amateurish', 'film', '0', 'watch', 'movie', '80', 'love', '1', 'totally', 'fascinated', 'music', 'dancing', '...', '1', 'recently', 'watch', 'thing', 'dvd', 'completely', 'strike', 'extremely', 'stupid', 'storyline', 'contain', 'hole', 'inconsistency', 'frankly', 'lot', 'crap', 'horrid', 'dancing', '0', 'mean', 'realistic', 'world', 'ballet', 'repertory', '...', 'thing', 'pathetic', '0', 'character', 'development', 'lack', 'depth', '0', 'woa', 'talk', 'awful', '0', 'waste', 'time', '0', 'horrible', '0', 'bad', 'sappiest', 'dialogue', '...', '0', 'unwatchable', 'direction', '0', 'poor', 'actor', '0', 'tell', 'talent', 'pathetic', 'line', 'speak', 'director', 'action', '0', 'check', 'director', 'filmography', 'site', 'film', 'chance', '0', 'good', 'tv', 'flick', '0', 'good', 'intention', 'film', 'great', 'film', 'great', 'film', '1', 'film', 'great', 'actor', 'master', 'director', 'significant', 'theme', '--', 'significant', 'theme', 'undertone', 'existential', 'world', 'weariness', 'aerial', 'scene', 'ought', 'thrill', 'sense', 'imagination', 'character', 'deeply', 'care', '1', 'regrettably', 'film', 'fail', '0', 'movie', 'lack', 'visual', 'interest', 'drama', 'expression', 'feeling', 'celebration', 'patriotism', 'underline', 'narrative', '0', 'actress', 'worse', 'use', 'june', 'allison', 'movie', '0', 'enjoy', 'watch', '1', 'unfortunately', 'bad', 'movie', 'plain', 'bad', '0', 'bad', 'script', 'bad', 'direction', 'horrible', 'acting', 'plain', 'bad', '0', 'dialogue', 'suck', '0', 'cinematography', 'suck', '0', 'soundtrack', 'suck', '0', 'acting', 'suck', '0', 'concert', 'sequence', 'suck', '0', 'nice', '1', 'funny', '1', 'funny', '1', 'overall', 'movie', 'cheap', 'trash', '0', 'movie', 'funny', 'consider', 'ridiculousness', '0', 'come', 'feel', 'angry', '0', 'spoilers', 'surface', 'superbly', 'craft', '1', 'cinematography', 'simply', 'stunning', 'fx', 'state', 'art', '1', 'conceptually', 'offer', 'little', 'bit', 'everything-', 'everybody', 'parent', 'kid', 'fantasy', 'and/or', 'fx', 'fans', '1', 'single', 'sour', 'note', 'strike', 'acting', 'wise', 'surprisingly', 'solid', 'casting', '1', 'thing', 'consider', 'job', '1', 'thank', 'good', 'movie', 'like', 'release', '1', 'good', 'mexican', 'movie', 'understand', 'mexican', 'matter', 'identify', 'feel', '1', 'rank', 'highly', 'great', 'noir', 'crime', 'drama', 'incredible', 'performance', 'belmondo', 'lino', 'ventura', '1', 'attention', 'character', 'complex', 'psychological', 'portrayal', 'detail', 'loyalty', 'treachery', 'love', 'hope', 'tremendous', '1', 'excellent', 'drama', 'excellent', 'thriller', 'excellent', 'film', '1', 'good', 'melville', '1', 'film', 'simply', 'incredible', '1', 'truly', 'journey', 'eye', 'soul', 'child', '1', 'black', 'water', 'thriller', 'manage', 'completely', 'transcend', 'limitation', 'indie', 'flick', 'continually', 'subvert', 'expectation', 'emerge', 'intense', 'experience', '1', 'performance', 'real', 'gripping', 'crocdodile', 'extremely', 'black', 'water', 'website', 'believe', 'use', 'real', 'croc', 'swamp', 'location', 'fabulous', '1', 'thoroughly', 'enjoy', 'christopher', 'eccleston', 'control', 'tardis', 'continuation', 'series', '1', 'sure', 'try', 'film', '0', 'turn', 'good', 'day', 'feel', 'night', 'disturb', 'memory', 'guess', 'succeed', '0', 'lot', 'beautiful', 'place', '1', 'force', 'like', 'movie', '0', 'lame', '0', 'movie', 'pi**ed', '0', 'start', 'jerky', 'camerawork', '0', 'theater', 'think', 'sick', '0', 'summary', 'witticism', 'witty', '0', 'plot', 'let', '0', 'acting', 'bad', '0', 'bad', '0', 'billy', 'bob', 'rise', 'script', 'bad', '0', 'camerawork', 'bad', '0', 'rating', '1', '10', '0', 'amazing', 'finale', 'possibly', 'best', 'trilogy', 'time', '1', 'kieslowski', 'cease', 'amaze', '1', 'favourite', 'director', 'talented', 'director', 'history', 'cinema', '1', 'use', 'colour', 'french', 'flag', 'film', 'short', 'incredible', 'shot', 'scene', 'like', 'work', 'art', '1', 'visually', 'appealing', 'movie', '1', 'subtle', 'connection', 'film', 'awesome', '1', 'mention', 'huge', 'spoiler', 'love', 'ending', 'character', 'film', 'remain', 'survivor', 'ferry', 'disaster', 'valentine', 'young', 'judge', 'old', 'man', 'watch', 'tv', 'solidify', 'happiness', 'suffering', 'deal', 'year', '1', 'think', 'way', 'end', 'film', 'smile', 'face', 'great', 'way', 'wrap', 'amazing', 'film', 'trilogy', '1', 'recommend', 'love', 'film', 'movie', '...', 'work', 'art', '1', '10', '10', 'movie', 'trilogy', '1', 'literally', 'vomit', 'watch', 'film', '0', 'think', 'people', 'find', 'roth', 'pearl', '1', 'performance', 'award', 'stunning', '1', 'story', 'tell', 'eloquently', 'francis', 'ford', 'coppola', '25', 'year', 'early', 'unfold', 'gradually', 'leave', 'room', 'character', 'develop', '1', 'wonderful', 'location', 'lie', 'story', 'contrast', '1', 'beautiful', 'direct', 'film', 'nicola', 'roeg', 'wih', 'sublime', 'cast', '1', 'translate', 'movie', 'living', 'movie', '5', 'year', 'working', 'experience', 'find', 'offensive', 'intelligence', '0', 'strive', 'greatness', 'poetry', 'deliver', 'muddle', 'ridiculous', 'story', 'bunch', 'disparate', 'scene', 'pretentious', 'dialogue', '...', 'bad', 'kind', 'movie', 'reviewer', 'accurately', 'define', 'pretentious', 'crap']",0
2123,"['find', 'movie', 'intelligent', 'masterful', 'intelligence', 'imagination', 'obviously', 'use', 'try', 'sense', 'pitiful', 'attempt', 'human', 'nature', 'try', 'sense', 'thing']",0
2124,"['thing', 'tolerate', 'political', 'incorrectness', 'artistic', 'freedom', 'suspension', 'disbelief', 'slavic', 'female', 'character']",0
2125,"['fun', 'funny', 'movie']",1
2126,"['highly', 'entertaining', 'angle']",1
2127,"['feature', 'outlandish', 'array', 'memorable', 'psychotic', 'lovable', 'nut']",1
2128,"['enjoyment', 'run', 'play', 'game', 'dangerous']",1
2129,"['sweet', 'moment']",1
2130,"['telephone', 'repair', 'man', 'funny', 'reaction', 'nuts', 'bitchy', 'boss', 'truly', 'genuine']",1
2131,"['character', 'film', 'tremendously', 'play']",1
2132,"['find', 'funny']",1
2133,"['actually', 'smart', 'movie']",1
2134,"['brilliant', 'twist', 'ending']",1
2135,"['love', '1', 'ending', 'perfect', '...', 'shed', 'tear', '1', 'thrilled', 'movie', 'like', '1', 'forget', '1', 'cult', '...', 'cult', 'classic', '1', 'depth', 'character', 'man', 'underneath', '0', 'malta', 'setting', 'dry', 'barren', 'dialogue', '0', 'movie', 'terrible', '0', 'hockey', 'scene', 'terrible', 'defenseman', 'play', 'like', '5', 'year', 'old', 'goalie', 'diving', 'shot', '10', 'foot', 'wide', 'net', 'etc', '0', 'waste', 'time', '0', 'movie', 'drama', 'ridiculous', '0', 'start', 'watch', 'believe', 'character', '0', 'particular', 'relationship', 'bakery', 'assistant', 'waitress', 'work', '0', 'superficial', 'movie', 'feeling', 'watch', 'play', 'film', '0', 'character', 'stagey', 'storyline', 'lot', 'like', 'stage', 'farce', '0', 'time', 'pyromaniac', 'waylay', 'assistant', 'bored', 'care', 'happen', 'switch', '0', 'glad', 'pay', '0', 'laugh', 'smile', '0', 'big', 'yawn', '...', '0', 'good', 'watch', '1', 'educational', 'child', '1', '8', 'year', 'old', '1', 'barney', 'definitely', 'super', 'de', 'duper', '1', 'pretty', 'funny', '1', 'babie', 'bop', 'cute', '1', 'kid', 'cool', '1', 'storm', 'trooper', 'bad', 'list', 'wonderfully', 'terrible', 'movie']",0
2136,['lame'],0
2137,"['guy', 'dialogue', 'potted', 'plant', 'right']",0
2138,"['movie', 'stupid']",0
2139,"['love', 'bad', 'movie', 'watch', 'movie']",0
2140,['shameful'],0
2141,"['television', 'series', '10', 'plus']",1
2142,"['writer', 'smack', 'think', 'good', 'actor', 'actress', 'bonus', 'character', 'real']",1
2143,"['tape', 'episode', 'find', 'watch']",1
2144,"['know', '10']",1
2145,"['know', 'exactly', 'movie', 'latch', 'endear', 'movie', 'special', 'family', 'memory']",1
2146,"['totally', 'absolutely', 'recommend', 'movie', 'like', 'good', 'wholesome', 'family', 'movie', 'exactly']",1
2147,"['thing', 'kid', 'absolutely', 'hilarious', 'watch']",1
2148,"['good', 'movie', 'strong', 'sibling', 'bond']",1
2149,"['interesting', 'action', 'suspense', 'unneeded', 'controversy']",1
2150,"['act', 'cinematography', 'solid']",1
2151,"['damian', 'talented', 'versatile', 'way', 'write', 'portray', 'different', 'character', 'screen']",1
2152,"['movie', 'cut', 'edge']",1
2153,"['pleased', 'know', 'modern', 'day', 'genius', 'let', 'passion', 'art', 'drive', 'audience']",1
2154,"['new', 'character', 'memorable', 'find', 'forget']",0
2155,"['feel', 'ireland', 'absolutely', 'whatsoever']",0
2156,"['scared', 'horrified', 'sympathetic', 'character', 'simply', 'annoying']",0
2157,"['jerky', 'camera', 'movement', 'annoying']",0
2158,"['plot', 'pretty', 'cheap', 'horror']",0
2159,"['pathetic', 'attempt', 'character', 'depth', 'work', 'rest', 'plot']",0
2160,"['guess', 'suppose', 'clever', 'twist', 'shed', 'light', 'situation', 'stupid']",0
2161,"['probably', 'leave', 'shelf']",0
2162,"['elias', 'koteas', 'jack', 'palance', 'play', 'good', 'role', 'angelina', 'hot', 'naked', 'billy', 'drago', 'appear', 'cool', 'usual', 'cameo', 'sven', 'ole', 'thorsen', 'help', 'enjoyable', 'movie', 'good', 'acting', 'decent', 'budget']",1
2163,"['awesome', 'movie', 'buy', 'ebay']",1
2164,"['love', 'story', 'line', 'pol', 'bear', 'kinda', 'cute', 'question', 'fort', 'steele', 'ask', 'away', ':)']",1
2165,"['totally', 'unfunny', 'movie', 'pathetic', 'unrealistic', '90', 'minute', 'utter', 'torture', 'probably', 'look', 'watch', '70000', 'time']",0
2166,"['lucy', 'bell', 'high', 'crap', 'sink', 'low', 'depressing']",0
2167,"['movie', 'sick', 'watch', 'slacker', 'excuse', 'stupid', 'action', '90', 'minute']",0
2168,"['god', '90', 'minute']",0
2169,"['think', 'wonderful', 'literally', 'wonder', 'excerpt', 'work']",1
2170,"['set', 'especially', 'design', 'work', 'camera', 'amazing', '....', 'stylize', 'beautiful', 'effective']",1
2171,"['use', 'exemplar', 'set', 'designer']",1
2172,"['story', 'powerful', 'exploration', 'nature', 'man', 'art']",1
2173,"['watch', 'film', 'want', 'learn', 'work', 'artist']",1
