,Customer_id,Phone,OnlineSecurity,OnlineBackup,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,DSL,Fiber Optic
530,J434777,1,0,0,1,0,1,0,0,0,0
531,R140732,1,0,0,1,0,0,1,1,1,0
532,O536253,1,0,0,0,0,1,0,1,0,1
533,N818917,1,1,0,1,1,1,0,0,0,1
534,U912904,1,1,1,0,0,0,1,0,0,1
535,Q895849,1,1,0,0,1,0,1,1,0,1
536,K710503,1,0,1,0,0,1,0,1,0,0
537,X415795,1,1,1,0,0,0,0,1,0,1
538,I634125,1,1,0,0,0,0,1,1,1,0
539,K834421,1,1,0,1,0,1,0,1,0,0
540,V777004,1,0,0,0,0,0,1,0,0,1
541,G902299,1,0,1,0,0,0,0,1,0,1
542,V218370,0,0,0,0,0,1,1,1,0,1
543,X415208,1,0,0,1,1,1,0,0,0,1
544,X788909,1,0,0,1,1,1,1,0,1,0
545,T898999,1,1,0,1,0,0,0,0,1,0
546,Q982792,1,1,1,0,1,0,1,1,1,0
547,Y373477,1,1,0,0,1,1,1,0,0,0
548,H568978,1,1,1,1,0,0,1,0,1,0
549,A795494,1,1,1,0,0,0,0,1,1,0
550,J266332,0,0,0,1,1,0,1,1,0,1
551,V745261,1,1,1,0,1,0,1,1,0,0
552,U345949,1,1,1,1,0,1,1,0,1,0
553,C841625,1,1,0,1,0,1,1,1,1,0
554,D303600,1,0,1,1,0,0,0,1,1,0
555,F05516,1,1,0,0,1,0,1,1,0,1
556,B91498,1,0,0,0,0,1,0,1,0,0
557,X757783,1,0,1,0,0,0,1,1,0,1
558,P464171,1,0,1,0,0,1,0,1,0,1
559,T843460,1,1,1,1,0,0,1,1,0,1
560,Z85067,0,0,0,1,1,1,1,1,1,0
561,A378200,1,1,1,1,1,0,1,1,1,0
562,W314163,1,1,0,0,0,0,1,0,1,0
563,Q738259,1,0,1,0,0,0,0,1,1,0
564,E856035,0,0,1,0,0,0,0,1,0,1
565,D960842,1,0,0,0,0,0,1,1,1,0
566,X618114,1,1,1,0,1,0,1,1,0,1
567,T446100,1,0,0,0,0,1,0,0,0,0
568,S860728,1,0,1,0,0,0,1,1,1,0
569,I273760,1,0,1,0,1,1,0,1,0,0
570,W963695,1,1,1,1,1,0,0,0,0,1
571,D878040,1,0,0,0,0,1,0,0,0,1
572,N82795,1,0,0,0,0,1,1,0,1,0
573,G868770,0,0,0,0,1,0,1,1,0,0
574,J444660,1,0,1,0,0,1,0,1,0,0
575,A751773,1,0,1,0,1,1,1,1,0,1
576,R183041,1,1,1,0,0,1,0,1,0,1
577,W76958,1,0,0,0,1,0,0,1,0,1
578,B813081,0,0,0,0,0,0,0,0,1,0
579,L285305,1,1,1,1,1,0,1,0,0,1
580,Z592090,1,1,0,0,0,0,0,1,0,1
581,M200082,1,0,0,0,0,0,1,1,0,1
582,A04204,1,1,1,1,1,0,0,0,1,0
583,A410868,0,0,1,0,1,1,0,1,0,1
584,F996979,1,1,0,0,0,1,1,0,0,1
585,K907258,1,0,1,1,1,1,0,1,0,1
586,E376270,1,0,0,1,0,1,1,1,1,0
587,M896880,1,0,0,0,0,0,1,1,0,0
588,T155621,1,0,1,0,0,0,0,1,0,0
589,F744495,1,0,0,1,0,0,0,0,0,0
590,Y424748,1,0,0,0,1,0,0,0,1,0
591,C883607,1,0,0,0,1,0,0,1,1,0
592,X987521,1,0,0,0,0,1,1,1,0,0
593,U657488,1,1,0,0,0,0,0,1,0,1
594,L825010,1,0,0,0,0,1,1,1,0,1
595,A723167,1,0,1,0,0,0,0,1,0,1
596,S34743,1,0,0,0,0,1,1,0,0,1
597,Z976510,1,1,0,0,0,0,1,1,0,1
598,D880681,1,0,1,0,0,0,0,0,0,1
599,Y998384,0,0,1,0,1,1,0,1,0,1
600,N486975,1,1,1,1,0,0,0,1,0,1
601,E79622,1,0,1,0,0,1,0,1,1,0
602,X931864,1,0,1,0,0,1,1,0,0,0
603,D125547,1,1,0,0,1,1,0,0,0,1
604,T522390,1,1,0,0,0,1,0,1,0,1
605,F535092,1,1,1,1,1,0,1,1,0,1
606,L623504,1,0,0,1,1,1,0,0,1,0
607,G775790,1,0,0,0,0,0,1,1,1,0
608,D331766,1,0,0,0,0,1,1,1,0,1
609,G922869,1,0,1,0,0,1,0,1,1,0
610,P277880,1,0,1,0,0,0,1,0,0,0
611,K377483,1,0,0,0,1,1,0,1,0,1
612,R922241,1,0,1,0,0,0,0,1,0,1
613,I156558,1,0,0,0,1,0,1,1,0,1
614,G95859,1,0,0,0,1,1,1,1,1,0
615,J878701,1,0,0,0,1,1,0,0,0,1
616,C634232,1,0,1,0,1,1,0,1,1,0
617,M376642,1,0,1,0,1,0,1,1,0,0
618,G854983,1,0,0,1,0,0,1,1,0,1
619,G31296,1,0,0,0,0,0,1,1,0,1
620,Q139076,1,1,0,0,0,1,1,1,0,1
621,S636055,1,0,0,1,1,1,0,1,0,0
622,A912671,1,0,1,0,1,1,0,0,0,1
623,M102949,1,1,0,0,1,0,0,1,1,0
624,L953869,1,1,0,1,1,1,0,1,1,0
625,Z471500,1,1,1,0,1,0,0,0,0,0
626,V676238,1,0,1,0,1,1,1,1,0,1
627,Q764408,1,1,0,0,1,0,1,1,0,0
628,P327630,1,1,1,1,1,0,1,1,0,1
629,E740766,0,0,1,0,1,0,1,1,0,0
630,Y34832,0,1,1,0,1,0,1,1,0,1
631,Y608563,1,0,0,0,0,1,1,0,0,1
632,U407050,1,0,0,1,1,0,1,1,0,0
633,J684160,1,0,0,0,1,1,1,0,0,1
634,B988280,1,1,0,0,0,1,1,1,0,1
635,B545599,1,1,0,1,1,0,1,0,1,0
636,F43067,1,1,0,1,0,0,0,1,1,0
637,Q900168,1,1,1,0,1,1,1,1,0,1
638,D346820,1,0,0,0,0,1,1,1,1,0
639,Q908346,0,0,0,0,1,0,1,1,0,1
640,P08547,1,0,1,0,0,1,0,1,0,1
641,G851746,1,0,1,0,0,1,0,0,1,0
642,B539992,1,1,1,0,0,0,1,0,0,1
643,M993150,1,1,0,0,1,1,1,0,0,1
644,X564691,1,0,0,1,0,0,1,0,0,1
645,T13420,1,0,0,0,1,0,1,1,0,1
646,P591493,1,1,0,1,1,0,0,1,1,0
647,K133105,1,0,0,0,1,1,1,0,0,0
648,X403079,1,1,1,0,1,0,1,1,0,1
649,V958859,1,1,0,1,0,0,0,1,0,1
650,X466847,1,0,0,1,0,1,1,1,0,1
651,X52491,1,1,0,0,1,0,1,1,0,1
652,J474988,1,0,0,1,1,1,1,1,1,0
653,F888948,1,1,0,0,0,0,1,1,1,0
654,A756392,1,0,1,0,1,0,1,1,0,0
655,S721167,1,1,0,0,0,0,0,0,0,1
656,F83510,1,0,1,0,1,1,0,1,1,0
657,O594216,1,0,0,1,1,0,1,1,0,1
658,I747598,1,0,0,0,1,1,1,1,1,0
659,K294952,1,0,0,0,0,0,0,0,1,0
660,E930365,1,0,1,0,1,0,1,0,0,1
661,H515536,1,0,1,0,0,1,0,1,0,0
662,V733953,1,1,0,0,1,1,0,0,0,0
663,G231952,1,0,1,0,0,1,1,0,1,0
664,U241553,1,1,1,1,1,0,0,0,1,0
665,J874798,1,0,0,0,0,0,0,0,0,0
666,O261091,1,0,0,0,0,1,0,1,0,0
667,U89471,1,0,1,0,0,0,0,1,0,1
668,H839237,1,0,0,0,0,1,0,0,0,0
669,S509582,1,0,1,0,0,0,0,0,0,0
670,P968345,1,1,0,0,1,0,1,1,0,1
671,W659895,1,0,0,0,1,0,1,1,0,0
672,W365151,1,0,0,0,0,0,0,1,1,0
673,E135599,1,1,0,0,1,1,1,1,0,1
674,L633556,1,0,1,1,1,0,0,1,0,1
675,S465851,1,0,0,0,0,1,0,1,0,1
676,Q668333,1,1,0,1,0,0,0,1,0,0
677,L314037,1,1,0,0,1,0,0,1,0,0
678,H53122,1,0,1,0,0,0,0,1,0,0
679,C313073,1,0,0,0,0,0,0,1,0,1
680,R974562,1,0,0,0,0,0,0,0,1,0
681,P942401,1,0,0,0,0,0,1,1,1,0
682,H715023,1,0,0,0,1,1,0,0,1,0
683,T164384,1,0,0,0,0,0,0,0,0,0
684,E80213,1,0,0,1,1,1,1,1,1,0
685,P420577,1,0,0,0,1,1,1,1,0,0
686,R176145,1,0,1,0,0,0,1,0,1,0
687,S914593,1,0,0,1,1,1,1,1,0,1
688,G755151,1,0,0,0,1,0,1,1,0,1
689,E955361,1,0,1,0,1,0,1,0,1,0
690,I58563,1,0,0,0,0,0,1,0,0,0
691,C167419,1,0,1,1,1,0,0,1,0,1
692,V911639,1,1,0,0,1,1,0,0,0,1
693,J470682,1,1,1,1,0,1,0,0,1,0
694,F963846,1,0,0,0,1,0,0,1,0,1
695,B733858,1,0,1,1,0,1,0,0,1,0
696,L671609,1,0,0,1,1,1,1,1,0,1
697,G122279,1,1,0,0,0,0,1,1,0,1
698,U479043,0,0,1,0,0,1,1,1,1,0
699,T73830,1,0,1,0,0,0,1,0,0,1
700,U369496,1,0,0,1,1,0,0,0,1,0
701,H151913,1,0,0,1,1,0,1,0,1,0
702,B565569,1,0,0,0,0,1,1,1,0,1
703,E813446,1,0,1,1,1,1,0,0,0,1
704,E229514,1,0,1,0,0,1,0,1,0,0
705,V585340,1,1,0,0,1,1,0,1,0,1
706,V540566,1,1,1,1,0,1,1,0,0,1
707,V275789,1,0,1,0,1,1,0,1,0,1
708,N885732,1,0,1,0,1,0,1,1,1,0
709,L682277,1,1,1,0,1,1,0,1,0,1
710,D835743,1,0,1,0,0,0,1,0,1,0
711,K886740,1,0,0,0,0,0,0,1,0,1
712,O886488,1,1,0,0,0,0,1,0,0,1
713,C48049,1,1,1,1,0,1,1,1,0,1
714,T00947,1,0,0,0,0,0,0,1,0,0
715,N773734,1,0,0,0,0,1,0,1,1,0
716,M771027,0,0,1,0,1,1,1,0,0,1
717,Z293106,1,0,1,0,0,0,0,1,1,0
718,Q701785,1,0,1,1,0,1,0,0,0,1
719,I472641,1,0,0,1,0,0,1,1,0,0
720,A712256,1,0,0,0,1,1,0,0,1,0
721,T872338,1,0,1,0,0,1,1,0,1,0
722,O760284,1,0,0,0,0,0,1,0,1,0
723,Q288900,1,0,0,1,0,0,0,0,1,0
724,H969956,1,0,1,0,0,0,1,1,1,0
725,T302014,1,0,0,0,0,0,1,0,1,0
726,W453618,1,0,0,0,1,0,0,0,0,1
727,K591268,1,0,0,1,0,1,0,0,1,0
728,J964772,1,0,1,0,0,1,0,0,1,0
729,D578534,1,1,0,0,1,1,1,1,0,1
730,S527871,1,1,0,0,1,0,1,0,0,1
731,Q989344,1,0,0,0,1,0,0,1,0,0
732,E410356,1,0,1,1,0,1,0,1,0,1
733,Y618105,1,0,0,0,1,0,1,1,1,0
734,V469262,1,1,0,0,0,0,1,1,0,1
735,E219689,1,1,1,0,0,0,0,0,0,0
736,P463800,0,0,0,1,0,1,1,1,0,1
737,R582802,1,1,0,1,1,0,1,0,1,0
738,Y531744,0,1,1,0,0,1,0,0,1,0
739,B840629,1,0,0,0,0,0,1,0,0,1
740,Z719846,1,0,0,0,1,0,0,1,0,1
741,S35451,1,0,0,1,0,1,1,0,0,1
742,H298416,1,0,0,0,0,1,0,1,1,0
743,F960418,1,1,0,0,1,0,0,0,0,0
744,B209742,1,1,0,0,1,0,1,1,0,1
745,Q273317,1,0,0,0,0,0,1,0,1,0
746,R346421,0,0,0,0,1,0,0,0,1,0
747,Z473183,0,1,0,0,0,0,1,1,0,0
748,Q393526,1,1,1,0,0,0,1,1,0,0
749,I196323,1,0,1,0,0,0,1,1,0,1
750,K729834,0,0,1,0,1,0,0,0,0,1
751,P341049,1,0,0,0,0,1,1,1,0,0
752,Y164259,1,1,1,1,1,0,0,1,0,1
753,I841051,1,0,1,0,0,1,0,1,0,0
754,B919135,0,1,1,0,1,1,1,0,0,1
755,S54573,1,0,0,0,1,1,1,1,0,1
756,B989601,1,0,0,0,0,0,1,1,0,1
757,L619270,1,0,1,1,0,1,1,1,0,1
758,F707493,1,0,0,1,0,1,0,1,1,0
759,R136473,1,0,0,1,0,0,0,0,0,1
760,Z379988,1,0,1,1,1,0,0,0,0,1
761,A733457,1,0,0,0,1,0,0,0,1,0
762,A357886,1,0,0,1,1,0,0,1,0,1
763,T558224,1,0,0,0,1,0,0,1,0,1
764,X675253,1,0,1,1,0,1,0,1,0,1
765,H755540,1,1,0,0,0,0,0,0,0,1
766,D479344,1,0,1,0,0,0,1,1,0,1
767,J112293,1,0,1,1,1,0,0,1,0,1
768,R996865,1,1,1,1,0,1,0,0,1,0
769,P706486,1,0,0,1,0,0,0,0,0,1
770,J792155,1,0,0,1,1,1,1,0,1,0
771,U158712,1,0,0,0,1,0,1,0,1,0
772,L452982,1,1,1,0,0,0,0,1,0,0
773,R619213,1,0,1,0,0,0,0,1,0,1
774,Y983317,1,1,1,1,1,1,0,1,0,1
775,A96078,1,1,0,0,0,0,1,1,0,0
776,H948218,1,1,1,1,0,0,0,0,0,1
777,B87304,0,0,1,0,0,1,1,1,1,0
778,W390315,1,0,0,1,1,1,0,1,0,0
779,T846662,1,1,0,1,0,0,1,0,0,1
780,U588522,1,0,1,1,1,0,0,1,1,0
781,Z392431,1,0,1,0,0,1,1,1,0,1
782,L984058,1,0,1,1,0,1,1,1,1,0
783,J641339,1,0,0,0,1,0,1,0,0,1
784,X879031,1,0,1,0,0,0,0,0,1,0
785,O507534,1,1,1,0,1,0,0,0,1,0
786,I56280,0,1,1,0,1,0,0,0,1,0
787,B164687,1,1,0,0,0,0,0,0,0,1
788,S769641,1,0,1,0,1,0,0,1,1,0
789,N574445,1,1,1,1,0,0,1,1,1,0
790,O438463,1,0,1,1,0,0,0,1,1,0
791,L743816,1,1,0,0,1,0,0,0,0,1
792,X422065,1,1,0,0,0,0,1,1,0,1
793,D698441,0,0,1,0,1,1,1,1,1,0
794,T462322,1,0,1,0,1,1,0,0,0,1
795,V397454,1,0,1,1,0,1,0,1,0,1
796,R394240,1,0,0,0,0,1,1,1,1,0
797,I959338,1,0,0,1,0,1,0,0,0,0
798,E719559,1,1,1,1,1,1,1,1,1,0
799,J528795,1,0,1,1,0,1,0,0,1,0
800,D728807,1,0,0,1,0,1,1,1,1,0
801,R30010,1,1,0,0,0,1,1,1,1,0
802,T719053,1,0,1,0,0,1,1,0,0,1
803,E807714,1,0,1,0,1,0,0,1,0,1
804,T581683,1,1,1,1,1,0,1,0,0,0
805,F504510,1,0,1,0,1,1,1,0,0,1
806,V354248,1,1,0,0,0,0,1,1,0,1
807,N950747,1,0,0,0,0,0,0,0,1,0
808,W67300,1,0,1,1,0,0,0,1,0,1
809,D457155,1,0,1,1,0,1,1,0,1,0
810,Z757676,1,0,1,0,1,0,1,1,0,1
811,E330288,1,0,1,0,0,1,0,1,0,0
812,O186531,1,0,0,0,0,1,1,0,0,1
813,U225462,1,1,1,0,0,0,0,0,1,0
814,X944341,1,1,0,1,0,0,0,0,0,0
815,C518382,1,1,1,1,0,0,1,0,0,1
816,H630459,1,0,0,1,1,1,1,0,1,0
817,A744958,1,1,1,1,1,0,1,0,1,0
818,N451468,1,0,1,1,0,1,0,0,0,1
819,W483045,1,1,1,0,0,1,1,1,0,0
820,Y184122,0,0,0,0,0,0,1,1,0,1
821,R736548,1,0,1,1,0,1,1,1,0,1
822,H654233,1,0,1,0,1,1,0,1,0,0
823,P106092,1,0,0,1,1,1,1,1,1,0
824,M67658,0,1,1,0,1,1,0,1,1,0
825,N147187,1,1,1,0,1,1,0,0,1,0
826,S297647,1,1,1,0,1,1,0,1,0,1
827,P493147,1,1,0,0,1,0,0,1,0,1
828,U782508,1,0,0,0,0,0,1,0,1,0
829,E682726,1,0,0,1,1,1,0,1,0,1
830,X688103,1,0,1,0,1,0,0,0,0,0
831,R556050,1,0,0,0,0,1,1,1,0,0
832,O03884,1,1,0,1,0,1,0,0,0,1
833,O464940,1,0,1,1,0,0,1,0,0,1
834,Q242803,1,0,0,0,0,1,0,0,0,1
835,M628541,1,0,0,0,1,1,1,0,0,1
836,S207969,1,1,1,0,0,1,0,1,1,0
837,C810403,1,0,0,1,1,1,0,1,0,0
838,Y120307,1,1,1,0,0,0,1,1,0,0
839,V866500,1,0,0,0,1,0,0,1,0,1
840,X343919,1,0,0,1,0,1,1,1,1,0
841,K641869,1,1,0,0,0,0,1,1,0,1
842,U113610,1,0,1,0,1,0,1,1,0,1
843,G92465,1,0,0,1,1,1,1,1,1,0
844,E661180,1,1,1,1,0,0,0,0,0,1
845,T202681,1,1,1,0,0,1,0,1,0,0
846,S78003,1,1,0,1,0,1,0,0,0,1
847,S431288,1,1,0,0,1,0,1,1,1,0
848,Z461920,1,1,0,0,1,1,0,1,1,0
849,R03630,1,0,1,0,1,0,1,1,0,0
850,P789306,1,0,0,0,0,1,1,1,0,1
851,Q407375,0,0,1,0,0,1,1,1,0,1
852,M589403,1,0,0,1,1,1,0,0,0,0
853,B200191,1,0,0,1,0,0,1,1,0,0
854,X481143,1,1,1,0,0,0,0,1,1,0
855,H991225,1,1,0,1,1,1,1,1,1,0
856,T540942,1,1,1,1,0,0,1,1,0,0
857,O763178,1,0,0,0,1,1,0,1,1,0
858,W565969,1,1,1,0,1,1,1,1,0,1
859,C657224,1,1,1,0,0,0,1,1,0,1
860,W518389,1,1,0,0,0,0,1,0,0,1
861,S256921,0,0,0,1,0,0,1,1,1,0
862,D285013,0,0,0,1,1,0,0,1,0,1
863,H305043,1,0,1,0,0,1,0,1,1,0
864,C17948,1,1,0,0,1,0,1,0,0,1
865,R692612,1,1,0,1,0,1,1,1,1,0
866,I353809,1,0,1,1,0,1,1,0,0,1
867,W399323,1,1,1,0,1,0,0,1,0,0
868,U587093,0,0,1,0,0,1,0,1,0,0
869,R447088,1,0,0,0,0,0,1,1,0,1
870,Y814048,1,0,1,0,0,1,0,1,1,0
871,G939272,1,0,0,1,0,0,0,1,0,0
872,W170124,1,0,0,1,0,1,0,0,0,0
873,Y05539,1,1,1,0,1,1,0,1,1,0
874,C708546,1,1,1,0,1,1,1,0,1,0
875,V447329,1,0,0,0,1,0,1,0,0,1
876,O181132,0,1,0,1,0,1,1,0,0,1
877,H187434,1,1,1,1,0,0,1,0,0,0
878,Y546738,0,0,1,0,1,0,1,1,0,0
879,O847856,1,1,0,0,0,0,1,0,0,1
880,D672232,1,0,0,1,0,1,0,1,1,0
881,X486785,1,0,0,1,1,0,1,1,1,0
882,B609623,1,1,0,1,1,0,1,0,0,1
883,A498648,1,1,0,1,1,0,1,1,1,0
884,L766709,1,1,1,0,0,0,0,1,0,1
885,S461725,1,1,1,0,1,1,0,1,0,1
886,A879207,1,0,0,0,0,1,0,1,0,1
887,H750197,1,0,0,1,0,1,1,1,0,1
888,Q994964,1,0,1,1,1,0,1,1,0,0
889,L180827,1,1,0,0,1,1,0,1,0,0
890,X224369,0,0,0,0,0,1,0,1,0,1
891,M552851,1,1,0,1,1,1,1,0,0,1
892,L296464,1,0,0,1,0,0,0,1,0,1
893,W571315,1,1,1,0,1,1,0,1,1,0
894,H523291,1,0,0,0,0,1,0,0,1,0
895,R261202,1,0,1,1,0,0,1,1,0,0
896,E313335,1,1,1,1,0,1,0,1,0,0
897,P911138,1,1,1,0,0,1,0,1,0,1
898,N843105,0,0,0,0,0,0,0,0,0,1
899,R912684,1,0,0,1,1,1,0,0,0,0
900,A980855,1,0,0,0,1,1,0,1,1,0
901,G706993,1,1,1,1,0,1,1,0,0,0
902,R860464,1,0,0,0,0,1,0,1,0,0
903,C774228,1,1,0,0,0,0,0,1,0,1
904,P451776,1,0,1,0,0,0,0,0,0,0
905,X400925,1,0,0,0,1,0,1,0,0,0
906,T79206,1,0,0,0,1,1,1,1,0,1
907,I709386,1,0,1,1,1,1,0,0,0,1
908,V562502,0,0,0,1,0,0,0,1,0,1
909,L390014,1,0,0,0,1,1,0,1,0,1
910,Q202776,1,1,1,1,1,0,0,1,0,1
911,V825508,1,0,0,0,1,0,1,0,1,0
912,U747129,1,1,1,0,1,1,1,1,0,0
913,M830301,1,1,1,1,0,1,1,0,1,0
914,E793032,1,0,1,0,1,1,1,0,1,0
915,T281937,1,1,0,0,1,1,0,1,0,1
916,Y595352,1,0,0,0,0,0,0,0,0,1
917,F876671,1,1,1,1,0,1,0,1,0,0
918,R197427,1,0,0,1,1,1,0,1,0,1
919,Z38983,1,0,1,0,0,1,0,1,0,0
920,J611355,1,1,1,0,0,1,0,1,0,1
921,H455492,1,0,0,0,0,1,0,0,1,0
922,A768649,1,0,1,0,1,0,1,1,0,1
923,M82512,1,0,1,1,0,1,0,0,0,1
924,T108863,1,1,0,0,1,1,0,1,0,0
925,V611969,1,1,0,0,1,1,0,1,1,0
926,O344933,1,0,0,1,1,0,1,1,0,0
927,O479736,1,1,1,0,1,1,1,1,0,1
928,G632313,1,0,1,0,1,1,1,1,0,1
929,X685005,1,1,0,1,1,0,0,1,1,0
930,I237134,1,1,0,1,0,1,0,1,0,1
931,X496118,1,0,1,1,1,0,1,1,0,1
932,W106729,1,0,1,1,1,1,0,1,0,1
933,K940748,1,1,1,1,0,0,0,0,1,0
934,O270789,1,0,1,1,0,1,1,1,0,1
935,I636533,1,1,1,0,0,1,0,0,0,1
936,A945949,1,0,0,1,1,0,1,1,0,0
937,E161106,1,1,0,0,0,0,0,0,0,0
938,M957583,0,0,1,0,0,1,0,1,0,1
939,L177821,0,0,0,0,1,0,1,0,1,0
940,X365608,1,0,1,0,0,0,1,0,1,0
941,Y653949,1,0,1,0,0,1,0,1,0,0
942,X132040,1,0,1,0,0,1,0,1,1,0
943,R676234,1,1,0,0,0,1,1,1,0,0
944,O632318,1,0,1,0,0,1,1,1,1,0
945,O744533,1,0,1,1,0,1,0,0,0,1
946,R607131,1,0,0,1,0,1,0,1,0,0
947,Z842303,1,0,0,0,0,0,0,1,0,1
948,L912943,0,1,0,0,0,1,1,0,0,1
949,N715806,1,0,0,0,1,0,1,1,0,1
950,A385989,1,1,1,1,0,0,0,0,0,0
951,W550892,1,0,1,0,0,0,1,1,0,1
952,W309935,1,1,0,0,1,1,1,1,0,1
953,Y714473,1,0,0,1,0,1,1,1,1,0
954,N762754,1,0,1,1,1,1,1,1,0,1
955,U517091,1,1,0,0,0,1,1,1,1,0
956,P181267,1,0,0,0,1,1,0,1,0,0
957,I916859,1,0,0,0,1,1,1,0,0,1
958,C299043,1,1,0,1,0,0,1,1,1,0
959,Y184043,1,0,0,1,1,1,0,0,1,0
960,N304752,1,0,1,0,1,1,1,0,0,1
961,E996160,1,1,0,0,1,0,1,1,0,1
962,Z888785,1,0,1,1,0,0,0,1,0,0
963,Q345021,1,0,1,1,0,1,0,0,0,1
964,J473225,1,0,1,1,0,0,0,1,0,1
965,L380389,1,0,0,1,1,0,1,0,0,0
966,R00362,1,1,0,0,0,1,1,1,1,0
967,D760092,1,1,0,0,0,1,1,1,1,0
968,N233282,1,1,1,0,0,0,1,0,0,0
969,N871301,1,0,0,0,1,1,1,1,1,0
970,B692438,1,0,1,1,0,1,0,1,0,1
971,G470445,1,0,0,0,0,0,1,0,0,1
972,P726191,1,1,0,1,0,1,1,0,1,0
973,D904626,1,0,1,0,0,1,0,1,1,0
974,P841552,1,0,0,0,0,1,1,1,0,1
975,D419396,0,1,0,0,1,1,0,1,0,1
976,U848705,1,0,1,1,0,1,1,1,0,0
977,G140743,0,1,1,0,1,1,0,1,1,0
978,N302415,1,0,0,0,0,0,1,1,1,0
979,X688456,1,0,1,1,0,0,1,1,1,0
980,H941836,1,0,1,0,0,1,1,0,0,1
981,F130726,1,0,1,0,0,1,1,1,0,1
982,P324088,1,1,1,0,1,0,0,1,0,1
983,O851847,1,0,0,0,0,1,1,0,1,0
984,W369474,1,0,0,0,1,0,0,0,1,0
985,A609766,1,1,0,1,0,1,1,1,0,1
986,I668927,1,1,0,0,1,1,1,1,0,1
987,N761562,1,0,0,0,1,1,0,1,1,0
988,K133355,1,1,1,1,1,0,1,0,0,1
989,Q766801,1,0,0,1,0,1,0,1,0,1
990,A977827,1,0,0,0,1,1,1,1,0,1
991,M336127,1,0,0,0,1,1,0,0,0,1
992,D926198,1,1,0,0,1,1,1,1,0,0
993,G390885,1,0,1,1,0,0,0,0,0,1
994,B51907,1,1,1,1,0,1,1,1,1,0
995,V644029,1,0,1,0,0,1,1,0,0,1
996,R729456,0,1,0,0,0,1,1,0,0,0
997,L603563,1,1,0,0,1,1,0,0,0,0
998,H677214,1,0,0,1,0,1,0,1,0,1
999,P824126,1,0,0,1,1,1,1,1,0,1
1000,D59575,1,0,1,1,0,1,1,1,0,1
1001,T359597,1,0,1,0,0,0,0,1,0,1
1002,R756541,1,1,0,1,0,1,1,1,0,0
1003,Z694986,1,0,1,0,1,1,1,0,0,0
1004,V398404,1,1,0,0,1,1,0,0,1,0
1005,M414548,1,1,0,0,0,1,0,1,0,1
1006,V754108,1,0,0,0,0,1,1,1,0,1
1007,M50230,1,0,0,0,0,1,0,0,0,0
1008,Z99512,1,0,0,1,0,0,1,0,1,0
1009,H245198,1,0,0,1,0,0,0,0,0,1
1010,I277938,1,0,1,0,1,0,0,0,0,1
1011,V583631,1,0,0,0,0,1,0,0,0,1
1012,Y163128,1,0,1,0,0,1,0,0,0,0
1013,A312093,1,0,1,0,0,1,1,0,1,0
1014,P877356,0,1,0,1,0,1,1,0,0,1
1015,X556472,1,1,0,1,1,0,0,1,0,1
1016,C139501,1,0,0,0,0,1,1,1,1,0
1017,Y440539,0,0,0,0,1,1,0,0,0,0
1018,Z215431,1,0,1,1,1,1,1,1,0,1
1019,Y211180,1,1,0,0,1,0,0,0,1,0
1020,I961815,1,1,1,1,0,1,0,1,0,1
1021,M302337,1,0,0,0,0,0,0,0,1,0
1022,N727282,1,0,1,0,1,0,1,1,1,0
1023,H279354,1,0,0,0,1,0,0,1,0,1
1024,V354023,1,1,1,1,0,0,0,0,1,0
1025,N326688,1,0,0,1,1,0,1,1,0,1
1026,D816425,1,0,0,1,0,1,0,1,0,1
1027,J775742,1,0,1,1,0,0,1,0,0,1
1028,W667533,1,0,1,0,1,0,1,1,0,1
1029,C717657,1,1,0,1,0,1,0,0,1,0
1030,G715462,1,0,1,1,1,1,1,0,0,1
1031,K309886,1,1,1,0,1,0,0,1,1,0
1032,E777441,1,1,0,1,0,0,0,0,1,0
1033,K797257,1,0,1,1,0,0,0,1,0,1
1034,K105167,1,0,0,1,1,0,1,1,0,1
1035,W968177,1,1,0,0,0,0,0,1,0,0
1036,Y247582,1,0,0,0,0,0,0,0,1,0
1037,B586243,1,0,0,0,0,0,0,1,1,0
1038,L93551,0,1,1,0,1,0,0,0,1,0
1039,J582916,1,1,0,0,1,1,1,1,0,1
1040,M592587,1,1,0,1,0,1,1,1,0,1
1041,X207278,1,1,1,0,0,0,1,1,0,1
1042,O895899,1,0,1,0,0,1,0,0,0,0
1043,K529382,1,0,0,1,1,1,1,0,0,1
1044,S80319,0,0,1,0,1,0,1,1,0,1
1045,Z550529,0,0,1,0,1,1,0,0,1,0
1046,U286430,1,1,1,1,1,1,0,0,0,1
1047,W487861,1,1,0,0,0,0,0,1,0,0
1048,S274767,1,1,1,1,0,1,0,0,0,0
1049,H722182,1,0,1,1,0,0,0,0,0,1
1050,Z135438,1,0,0,0,0,0,0,0,1,0
1051,S859045,1,0,0,0,0,0,1,0,0,1
1052,A125688,1,1,1,1,1,1,1,0,1,0
1053,O444447,1,0,1,1,1,1,1,1,1,0
1054,M183563,1,0,0,1,0,0,0,1,0,0
1055,V891124,1,0,0,1,1,1,1,0,0,1
1056,E249577,1,0,1,0,1,1,0,1,0,0
1057,U784168,1,1,1,0,0,1,1,1,0,1
1058,Z655607,0,0,0,0,0,0,0,0,0,0
1059,I119237,1,0,0,1,0,0,1,1,1,0
