,Age,Children,Churn,Contacts,DeviceProtection,Email,Fiber Optic,Income,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Male,Married,MonthlyCharge,Multiple,Never Married,Nonbinary,One year,OnlineBackup,OnlineSecurity,Outage_sec_perweek,PaperlessBilling,Phone,Port_modem,Separated,StreamingMovies,StreamingTV,Tablet,TechSupport,Techie,Tenure,Two Year,Widowed,Yearly_equip_failure,Bandwidth_GB_Year
135,46,1,0,0,1,12,1,30663.52,4,3,4,4,5,2,3,3,1,1,179.979358,1,0,0,0,1,0,7.157580014,1,1,0,0,0,0,0,0,0,8.447988841,1,0,0,1065.06443
136,70,3,0,0,0,17,1,122957.19,3,3,3,4,3,4,3,2,1,1,202.443347,1,0,0,1,1,0,2.120350511,1,1,1,0,1,0,1,0,0,6.365998533,0,0,0,951.886985
137,89,1,0,2,1,12,0,31600.92,4,6,6,1,7,3,4,3,1,0,197.472533,1,0,0,1,1,0,4.978546291,1,1,0,0,0,1,0,1,0,7.251397592,0,1,0,1404.435534
138,75,4,1,3,1,10,1,74638.78,3,3,4,4,3,4,2,5,0,0,255.155493,1,1,0,1,0,1,6.547676875,1,0,0,0,1,1,0,0,0,14.64011644,0,0,1,1925.911722
139,26,0,1,0,1,9,0,32652.3,5,4,5,4,4,4,4,4,0,1,174.976769,1,0,0,0,0,0,7.410590719,0,1,0,0,0,1,1,1,1,11.71637124,0,0,1,1805.011298
140,25,4,0,1,1,8,1,63650.54,4,3,4,3,4,3,3,3,0,0,169.992756,1,0,0,0,0,0,11.39765385,1,1,1,0,0,0,0,1,0,4.13273503,1,0,1,700.7343179
141,84,1,1,1,0,14,1,28622.6,4,5,3,4,4,2,4,2,0,0,192.440432,1,0,0,0,1,0,11.29945603,1,1,0,0,0,1,0,0,0,2.887429547,0,1,0,513.237305
142,69,3,0,0,1,15,1,50252.79,4,4,4,5,2,4,4,4,1,0,182.460772,0,1,0,0,1,0,11.30748265,0,1,0,0,1,0,1,0,0,3.303030246,0,0,2,717.3876564
143,31,3,0,2,1,11,0,19800.81,5,5,5,4,2,3,4,3,1,0,139.965008,0,0,0,1,0,0,10.31551212,0,1,0,0,1,0,1,0,0,5.15825129,0,0,1,1313.492851
144,76,10,1,1,0,14,0,35954.77,4,4,3,3,2,3,4,2,1,1,137.461553,0,0,0,0,1,0,13.71555406,1,1,0,0,1,0,0,0,0,3.237560234,0,0,0,819.4195269
145,75,8,1,2,1,15,1,36342.31,5,4,4,4,3,5,5,3,1,0,217.472533,1,0,0,0,1,0,15.40917963,0,1,0,0,0,1,0,1,0,2.733109234,0,0,0,882.1160656
146,74,1,1,1,0,17,0,48715.53,2,2,3,4,2,2,3,2,0,0,210.138,0,0,1,0,1,0,11.9664542,1,1,1,0,1,1,1,1,0,3.180102025,1,0,0,724.7803356
147,49,1,0,2,0,10,0,23204.98,5,4,5,2,4,5,4,3,1,0,104.964303,0,0,0,0,0,0,10.18046877,1,0,0,0,0,0,0,1,0,15.85983755,1,0,0,1829.270014
148,47,1,1,1,0,16,1,35302.52,2,3,2,4,4,3,2,2,1,0,262.610632,1,0,0,0,1,0,14.01485542,0,1,0,1,1,1,0,0,0,11.73724209,0,0,1,1668.199119
149,20,4,1,2,0,17,0,54895.16,6,5,5,3,6,4,4,4,0,1,152.488401,0,0,0,0,1,1,14.62784306,0,1,1,0,1,0,1,1,0,7.006240694,0,0,0,1124.353152
150,26,2,1,2,0,10,0,60398.06,3,3,3,3,3,3,5,3,0,0,174.974431,1,1,0,1,0,1,10.90517581,0,1,0,0,1,0,0,1,0,5.562130367,0,0,0,1316.239744
151,72,2,0,0,0,8,1,8115.88,2,3,3,5,3,4,4,4,0,0,220.118516,0,1,0,1,0,0,8.894475174,1,1,0,0,1,1,0,1,0,14.53027663,0,0,1,1637.201426
152,41,1,0,0,0,13,1,33858.66,5,5,4,3,5,4,4,4,1,0,162.452604,0,0,0,0,1,1,10.50187888,0,1,0,0,0,1,1,0,1,5.905906389,0,0,0,951.8524406
153,26,3,1,2,0,12,0,29950.47,3,4,3,3,4,4,4,4,0,1,184.961033,1,0,0,0,1,1,12.34250072,1,1,1,0,1,0,1,0,0,3.260462654,0,0,1,1248.097652
154,55,4,0,3,1,12,1,49421.69,4,4,3,5,4,3,3,4,1,0,217.483972,1,0,0,1,1,1,10.29380879,1,1,1,1,1,0,0,0,0,18.91276578,0,0,0,2220.255405
155,46,1,0,2,0,11,1,11061.05,3,4,4,4,2,5,3,4,0,1,220.118516,0,0,0,0,0,0,8.512650562,0,1,1,0,1,1,0,1,0,14.25617986,1,0,1,1669.202417
156,87,0,1,1,0,13,0,15388.32,4,4,3,3,4,4,4,2,0,0,187.642236,0,0,0,1,0,0,7.82671592,1,1,1,1,1,1,0,1,1,7.983887266,0,0,2,990.0555076
157,39,1,0,2,0,9,1,20624.31,4,5,4,4,3,3,3,5,1,0,174.961766,0,0,0,0,1,1,6.985590245,1,1,0,0,0,1,1,1,1,5.969967132,1,0,1,967.9819136
158,81,0,1,0,1,12,1,47877.81,4,4,4,4,5,3,4,3,1,1,252.637807,1,0,0,0,0,0,11.40449185,1,1,0,0,1,1,0,0,0,19.95277818,1,0,0,2190.259876
159,83,0,0,1,1,13,0,46154.17,3,4,4,1,3,4,4,4,1,0,130.024412,0,1,0,1,1,1,10.44249511,0,1,1,0,0,0,0,1,0,14.85781115,0,0,0,1445.752781
160,50,0,1,2,1,12,1,107111.8,3,3,2,3,4,4,4,3,0,0,162.482694,0,0,0,0,0,1,15.38627887,0,1,0,0,1,0,0,0,0,2.600063739,0,1,0,528.6553088
161,87,3,1,2,1,13,1,10403.59,4,3,4,3,4,3,4,3,0,1,182.467607,1,0,0,0,0,0,10.68024546,1,1,1,0,0,1,0,0,0,11.92299244,0,0,1,1296.481055
162,76,3,0,0,0,13,0,22412.6,2,3,4,4,3,3,1,3,0,1,139.934918,0,0,0,0,1,0,10.62439366,1,1,1,0,0,1,0,0,0,5.972864167,1,0,0,1195.393037
163,25,6,1,1,1,13,0,19476.27,2,2,3,2,5,4,4,3,0,0,200.165175,0,0,0,0,0,0,10.91642397,0,1,0,0,1,1,0,1,1,10.87555535,1,1,0,1700.121992
164,34,3,1,0,1,14,0,96382.76,2,2,3,4,1,4,4,4,1,1,202.682861,0,0,0,0,0,1,8.580626195,0,1,1,0,1,1,0,1,0,16.00330155,1,0,0,2120.673828
165,46,1,0,0,0,11,1,28022.56,4,5,5,2,3,5,4,5,0,0,159.951231,0,0,0,0,0,0,8.996933306,0,1,1,0,1,0,0,1,0,12.63074989,1,0,1,1238.421347
166,73,1,0,2,0,7,1,35478.4,4,3,2,3,5,2,4,2,0,1,149.948316,0,0,0,0,0,0,7.602570192,1,1,1,0,0,1,0,1,0,8.4944392,0,0,0,847.110799
167,57,8,1,1,0,12,1,10155.51,5,6,4,4,3,5,5,4,0,0,149.959755,0,0,0,0,0,1,9.217689334,1,1,1,0,1,0,0,0,0,8.044444101,0,0,1,1112.937102
168,58,3,0,0,0,14,0,87537.25,2,3,3,4,2,4,3,5,1,0,137.469817,1,0,0,0,0,0,9.591529444,0,1,1,0,0,0,1,1,0,12.07358377,1,0,1,1623.045026
169,70,4,1,0,1,12,0,34112.1,4,2,3,4,4,3,4,4,1,0,187.656013,0,1,0,1,0,0,13.36027908,1,1,1,0,1,1,0,0,0,10.21634248,0,0,0,1479.730181
170,53,0,1,1,1,7,0,32653.51,3,3,3,2,7,3,4,3,1,1,164.985293,1,0,0,0,0,1,4.372034777,0,1,1,0,0,1,0,0,0,15.50354683,0,0,0,2144.735024
171,31,0,1,0,1,11,1,35321.46,2,3,3,5,4,3,2,3,1,1,159.965008,0,0,0,0,0,0,10.59285179,0,1,1,0,1,0,0,0,0,13.88004531,0,0,3,1522.289512
172,38,0,0,1,0,10,1,49277.48,4,4,4,5,2,4,4,3,0,0,172.462354,1,0,0,1,0,1,12.81260566,1,1,0,0,0,1,0,0,0,19.48900163,0,1,0,1974.780054
173,26,0,1,0,0,11,1,37297.82,2,2,4,4,4,5,4,4,0,0,204.949594,1,0,0,0,1,0,3.767298987,0,1,0,0,0,1,0,1,0,10.01771765,1,1,0,1261.177198
174,44,2,0,2,1,14,1,14928.96,3,4,4,2,4,3,2,3,1,0,147.473844,0,0,0,1,1,0,17.56798903,0,1,1,0,0,0,0,0,0,7.34059599,0,1,0,939.7181324
175,66,3,1,3,1,11,1,24702.68,4,4,3,4,4,4,5,4,0,0,162.471255,0,0,0,0,0,0,11.2369761,0,1,0,0,0,1,0,1,1,12.64742067,0,0,2,1357.062854
176,58,1,0,0,0,15,0,87535.71,3,2,3,3,4,2,3,3,1,0,119.95684,0,0,0,0,0,1,8.54892416,0,1,1,0,0,1,0,0,0,8.850426839,1,0,1,1456.887443
177,51,6,1,2,0,11,1,63166.87,3,4,4,3,4,4,3,4,0,0,207.609354,0,0,0,1,0,0,6.094109902,0,1,0,0,1,1,0,0,0,3.701557118,0,0,0,937.5863866
178,34,4,0,1,1,14,0,11856.81,3,2,3,3,4,4,3,4,0,0,194.999168,1,0,0,1,1,0,13.9077275,1,1,0,1,1,0,0,1,0,2.976033785,0,0,0,830.1193011
179,87,0,0,1,1,14,1,27326.79,3,4,2,3,4,4,4,4,0,0,174.975543,0,0,1,0,1,1,7.905333122,1,1,1,0,0,1,0,0,0,5.522376826,1,1,0,737.8564608
180,67,1,1,2,0,9,1,12779.23,3,4,4,3,3,5,4,3,0,0,240.114868,1,0,0,0,0,0,12.53830949,0,1,1,0,1,1,0,0,0,15.64596698,0,0,1,1781.854862
181,59,4,1,1,0,12,1,25519.91,4,3,3,4,3,4,4,3,0,0,240.114868,1,1,1,0,0,0,12.8219418,1,1,0,0,1,1,1,0,0,23.00764441,0,0,1,2464.577489
182,23,7,0,0,1,10,0,46871.21,5,4,5,5,1,6,5,5,1,0,139.983006,0,0,0,1,1,0,8.941553742,1,1,1,0,0,0,0,1,0,17.24924155,0,0,0,2392.203409
183,42,0,1,0,0,12,1,77383.72,3,4,4,2,4,2,5,2,1,0,240.114868,1,0,0,0,0,0,10.51043963,1,1,1,0,1,1,0,0,0,13.01107597,0,1,0,1664.19271
184,24,1,1,3,1,11,0,47395.3,4,4,3,4,4,4,3,3,0,0,209.993134,1,0,0,0,1,1,11.86384439,1,1,1,0,1,0,0,1,0,5.104082209,1,0,0,1433.616898
185,81,2,0,3,0,10,0,90977.74,4,4,2,2,4,3,3,4,0,0,147.456419,1,0,0,0,1,0,10.76051016,0,1,1,0,0,0,1,0,0,3.521499924,1,1,0,823.4933243
186,78,8,0,0,1,14,0,135727.71,3,3,3,3,5,2,4,3,1,0,107.495766,0,0,0,0,0,1,11.05420024,1,1,0,1,0,0,0,0,0,8.08137067,0,0,0,1468.357421
187,51,1,1,5,1,8,0,47726.25,1,3,2,3,4,3,3,3,0,0,152.502178,0,0,0,0,1,1,8.174495258,1,1,0,1,1,0,1,0,0,1.875430489,0,0,0,590.7765801
188,70,1,0,2,0,12,0,51721.64,4,3,1,2,5,3,4,3,0,0,79.978861,0,1,0,1,0,0,10.05388383,0,1,1,0,0,0,0,0,0,5.587484456,0,0,0,418.6206885
189,87,0,0,2,1,13,0,41531.03,5,4,3,4,4,4,3,4,0,1,142.482694,0,0,0,0,0,1,7.045552801,1,1,1,0,1,0,1,0,0,7.007695148,1,0,0,1181.991846
190,46,0,0,1,0,14,0,33504.8,4,4,5,4,5,4,4,3,0,0,117.439154,0,0,0,1,0,0,8.957297136,1,1,0,0,0,1,0,0,0,1.408375942,0,0,0,733.4036934
191,56,8,1,2,1,14,1,34197.3,5,6,4,4,2,3,5,4,0,0,220.132293,0,0,0,0,0,0,15.74015572,1,1,1,0,1,1,1,0,0,11.64983735,0,1,1,1719.173387
192,44,4,1,3,0,11,0,11518.58,2,2,1,5,3,4,4,3,1,1,152.455519,0,0,0,0,1,1,13.41209586,1,1,0,0,1,0,0,0,1,2.964559883,1,0,0,1205.956363
193,33,0,0,2,0,9,1,31065.17,4,3,4,4,3,3,5,4,0,0,174.961766,0,1,0,0,1,1,14.89835355,0,1,0,0,0,1,0,1,0,10.25635754,0,0,1,1261.032763
194,19,0,1,1,0,14,1,32097.17,3,3,3,2,3,1,3,2,0,0,202.443347,1,0,0,0,1,0,13.62135046,1,1,1,0,1,0,0,0,0,3.892407013,0,1,1,741.7766988
195,31,1,1,2,0,12,1,23424.88,4,4,4,2,4,4,4,3,1,0,210.12704,0,1,0,0,0,1,14.95912113,0,1,1,0,1,1,0,0,0,3.226996711,1,0,1,932.6084359
196,34,1,0,0,0,9,0,35988.24,5,5,5,6,2,5,6,5,0,0,139.979239,0,0,0,1,1,1,11.741245,0,1,0,1,1,0,1,0,0,15.87685513,0,0,0,1708.614019
197,43,4,0,0,1,11,0,35539.7,5,5,3,4,4,3,2,5,1,0,139.965008,0,1,0,0,0,0,7.765121655,0,1,1,0,1,0,1,0,0,5.874064017,1,0,1,1363.58603
198,82,1,0,1,0,5,1,27959.34,2,2,3,5,3,1,2,3,1,0,137.439154,0,0,0,0,0,0,7.130431693,1,1,0,1,0,1,1,0,0,3.756359276,0,0,0,472.1057019
199,36,6,0,1,0,13,0,52232.97,2,2,1,5,4,3,4,3,0,0,102.474625,0,0,0,0,1,0,8.359515606,0,1,0,0,0,0,0,0,0,2.905283283,0,1,0,558.2340556
200,48,1,1,3,1,17,1,18198.59,4,3,4,3,3,3,3,5,1,0,252.637807,1,1,0,0,0,0,9.42799205,1,1,1,0,1,1,1,0,0,1.474810061,0,0,0,815.194738
201,52,0,1,0,1,11,0,16851.94,4,2,3,4,2,5,4,3,1,0,194.999168,1,0,0,0,1,0,10.95510131,1,1,1,0,1,0,1,1,0,18.56165869,0,1,1,2007.303617
202,35,1,1,1,0,16,0,16440.05,5,4,5,4,3,4,3,5,0,0,242.610632,1,1,1,0,1,0,10.8621377,0,1,1,0,1,1,0,0,0,12.39088509,0,0,0,2088.48083
203,83,3,0,2,0,15,0,44223.58,2,3,1,3,3,1,4,3,0,0,127.458638,0,0,0,0,1,0,7.352533505,0,1,1,0,0,1,0,0,0,14.17192333,0,1,0,1430.761492
204,20,0,0,1,0,14,0,33343.73,3,3,3,5,4,3,3,4,1,0,129.976324,0,0,0,0,1,1,11.38860234,1,1,0,0,0,1,1,0,0,3.86023041,1,1,0,822.3008694
205,25,0,1,4,0,13,1,30664.56,2,3,3,4,3,4,5,4,0,0,240.114868,1,0,0,1,0,0,9.580144161,0,1,0,1,1,1,0,0,0,17.72593456,0,0,0,2059.200998
206,88,0,0,1,1,18,1,31934.04,4,3,3,3,3,4,3,5,1,0,174.975543,0,0,0,0,1,1,10.79191234,1,1,0,0,0,1,0,0,0,3.043063167,0,0,0,617.542543
207,54,1,0,0,0,8,1,26676.4,2,3,2,3,5,2,3,2,0,0,169.944668,1,0,0,1,0,0,9.982341124,0,1,1,0,0,1,0,0,0,5.827112819,0,1,0,758.4775985
208,46,1,1,0,1,12,0,67211.95,5,5,5,4,3,4,4,3,1,0,162.511928,1,1,0,0,0,1,6.511921085,0,1,1,0,1,0,1,0,0,4.648958177,0,0,1,894.6733856
209,75,2,0,1,0,14,0,31136.77,4,4,4,4,2,5,5,4,0,0,119.95684,0,0,0,0,0,1,10.70500472,1,1,1,0,0,1,0,0,0,11.96274778,0,1,0,1639.898269
210,66,5,0,0,0,11,1,40660.84,4,3,4,3,5,4,3,3,1,0,137.439154,0,0,0,0,0,0,11.58410296,0,0,0,0,0,1,0,0,0,4.525864256,0,1,1,710.7541633
211,51,0,0,1,0,12,1,10606.59,4,3,3,5,3,5,5,4,0,0,207.46728,1,0,0,0,1,1,8.01651453,0,1,1,0,0,1,0,1,1,8.038308899,1,0,1,1092.226042
212,81,3,0,0,0,12,0,92447.71,4,4,4,3,3,3,3,3,0,0,149.974105,1,0,0,1,1,1,15.12148226,1,1,0,0,0,0,0,0,0,1.416592892,0,0,0,757.0097075
213,75,0,0,0,1,18,0,13612.16,3,2,2,2,5,3,2,4,1,0,225.178625,0,1,0,0,1,1,12.63643487,1,1,0,0,1,1,0,1,0,19.83504645,0,0,0,2301.850721
214,54,3,1,2,1,8,0,13765.39,5,4,5,5,2,4,4,3,0,0,232.637807,1,0,0,0,0,0,16.68178185,1,0,1,0,1,1,0,0,0,15.85002222,0,1,0,2401.406545
215,73,2,0,2,0,10,0,53019.98,4,4,3,2,5,3,2,4,1,0,117.472036,0,1,0,0,0,0,11.08409914,0,1,1,0,0,1,1,1,0,15.94935291,0,0,1,1535.788894
216,53,0,0,1,0,12,0,42523.02,3,4,4,3,3,4,2,3,1,0,137.469817,1,0,0,0,0,0,12.99948061,1,1,1,1,0,0,0,1,0,11.94550648,0,0,1,1536.589816
217,33,8,0,1,1,14,1,52143.7,3,4,4,4,3,2,3,2,0,0,220.132293,0,1,0,0,0,0,11.17949466,0,1,1,0,1,1,0,0,0,16.03360405,0,0,1,2153.778421
218,41,5,0,0,0,13,0,19097.94,3,2,3,2,5,4,2,2,0,0,124.960655,1,0,0,0,0,0,7.369412654,0,1,1,0,0,0,1,0,0,21.29342532,1,1,1,2409.195918
219,59,1,0,0,1,11,0,11301.4,4,5,4,4,3,4,3,4,0,0,199.990219,1,0,0,1,1,1,9.84688181,0,1,1,0,0,1,1,1,1,4.95598008,0,0,0,1342.862457
220,23,3,1,0,0,14,0,17814.0,1,2,2,4,4,3,3,4,0,0,159.947583,1,0,0,0,0,0,18.19542503,0,1,0,1,1,0,0,0,0,2.73951266,0,0,0,1046.054674
221,32,1,1,1,1,13,1,22533.05,3,3,3,3,3,2,3,2,0,0,245.145743,0,0,0,1,1,1,13.53989069,0,0,0,0,1,1,0,0,0,4.973046104,0,1,1,1204.479468
222,51,3,1,2,1,10,1,19974.4,3,3,2,3,4,2,2,2,0,0,255.155493,1,1,0,0,0,1,5.458806701,0,1,1,0,1,1,0,0,0,10.28430068,0,0,0,1616.908193
223,46,1,0,1,0,11,1,45146.99,3,4,2,5,3,4,3,3,0,0,134.950905,0,1,0,0,1,0,12.0772854,0,1,1,0,0,0,1,0,0,2.581692044,1,0,1,345.0099528
224,37,3,1,1,0,9,0,10330.1,4,5,4,4,3,3,4,4,1,1,159.947583,1,0,0,0,0,0,6.918984305,0,1,1,0,1,0,1,0,0,6.945736396,0,0,0,1427.088655
225,53,0,0,3,0,8,0,15281.28,4,4,4,4,4,3,3,4,1,0,139.987503,1,1,0,0,0,1,14.84155042,1,1,0,0,0,0,0,1,0,9.999416271,0,0,0,1452.334634
226,62,1,1,2,0,15,1,11217.96,2,3,2,4,4,2,4,2,1,0,179.947583,1,0,0,0,0,0,12.66717474,0,1,0,0,1,0,1,0,0,6.035737465,0,0,0,795.4957358
227,57,1,0,0,1,13,0,17516.0,5,6,4,4,5,5,5,4,0,0,127.473844,0,0,0,0,1,0,11.43786808,1,0,0,1,0,0,1,0,0,9.004964377,0,0,1,1333.894229
228,80,2,1,1,1,10,0,20566.64,4,4,4,4,2,4,6,4,0,1,232.637807,1,0,0,1,0,0,6.915228797,0,1,1,0,1,1,0,0,0,5.071456681,0,0,0,1402.20491
229,43,1,1,1,1,12,1,36128.68,4,3,2,3,4,2,3,2,1,1,195.006206,1,0,0,0,1,1,11.30215199,1,1,1,0,0,0,1,1,0,12.02106494,0,0,1,1447.196935
230,35,1,1,1,1,10,0,52129.84,4,4,2,3,4,3,4,3,1,0,267.642733,1,0,0,0,1,0,9.513085538,1,1,1,0,1,1,1,1,1,5.049303717,0,0,0,1662.510936
231,63,1,0,1,0,11,1,25985.06,3,3,3,4,4,4,3,4,0,0,149.959755,0,1,0,0,0,1,9.497106973,0,1,0,0,1,0,1,0,0,18.17247008,1,0,0,1707.641161
232,63,1,1,2,0,15,0,10909.79,3,4,5,4,3,3,3,1,0,0,220.114868,1,0,0,0,0,0,12.21852573,1,1,1,0,1,1,0,0,0,15.31997698,1,1,0,2181.752793
233,27,1,0,3,1,11,1,41151.14,3,3,4,6,2,4,4,3,0,0,157.483594,1,0,0,0,0,0,8.272244827,0,1,0,0,0,0,0,0,0,16.0708543,0,0,0,1575.683555
234,19,4,0,3,0,14,0,64063.23,2,3,3,5,3,4,3,2,0,1,127.474951,0,0,0,0,0,0,10.24857935,0,1,1,0,1,0,0,1,0,7.873371451,1,0,0,1029.489242
235,40,1,0,1,1,12,0,20414.07,2,2,1,5,5,2,2,1,0,0,139.981577,0,1,0,0,1,0,6.743431946,1,1,0,0,0,1,0,0,1,23.62866494,1,0,1,2370.184448
236,42,0,1,1,1,8,0,41412.1,2,3,3,2,5,2,4,2,1,0,255.133571,1,0,0,0,1,0,12.4703522,1,1,0,0,1,1,0,0,0,25.8634566,0,1,0,3309.919373
237,40,0,1,1,1,16,0,99195.08,3,2,2,4,2,4,4,4,0,1,194.966286,1,0,0,1,1,0,7.913676085,1,1,0,0,1,0,0,0,0,9.405224809,0,0,0,1623.273925
238,72,0,0,2,0,12,1,18408.94,3,4,4,5,3,4,4,3,0,1,179.965581,1,0,0,0,1,0,9.362849722,1,1,1,0,0,0,0,1,1,12.84490034,0,0,0,1146.199921
239,61,3,1,0,1,10,0,15930.45,3,4,3,3,4,4,3,3,1,0,174.976769,1,0,0,0,0,0,17.41324465,1,0,1,1,0,1,1,1,1,16.59325254,0,0,1,2229.268031
240,71,0,0,0,0,11,0,25611.29,4,4,4,3,3,4,5,4,1,0,187.609354,0,0,0,0,0,0,13.43700846,0,1,0,0,1,1,0,0,0,20.35456039,0,0,0,2512.36494
241,68,4,0,0,0,7,1,9428.86,4,4,4,3,4,3,3,3,0,0,169.937833,0,0,0,0,1,0,11.95206054,1,1,0,0,1,0,1,0,0,12.00925702,0,0,1,1297.388488
242,88,1,0,2,0,17,0,3810.16,2,3,3,4,4,3,2,2,0,0,115.002061,1,1,0,0,0,1,4.550449856,0,1,1,0,0,0,0,0,0,2.861423443,0,0,1,283.39178
243,64,1,1,2,0,11,0,118022.06,4,3,3,3,3,2,3,2,1,0,152.462354,1,0,0,0,0,1,6.09060584,0,1,0,0,0,1,1,0,1,14.20349453,0,1,0,1947.7853
244,63,1,1,1,0,10,1,51992.79,2,2,4,3,4,1,2,2,0,1,207.609354,0,0,0,0,0,0,10.2863601,1,1,0,0,1,1,0,0,0,4.98152586,0,0,1,849.1972541
245,53,0,0,0,1,12,0,79993.43,3,3,3,3,3,3,3,2,0,0,147.503078,1,0,0,0,1,0,11.17709222,0,1,1,0,0,0,0,0,0,23.12150846,0,0,2,2131.359827
246,41,0,0,0,0,14,0,37706.85,2,3,3,4,3,2,3,3,1,0,200.118516,0,0,0,0,0,0,14.12145884,1,1,1,0,1,1,0,1,1,6.307178205,1,1,0,1464.035068
247,63,2,0,1,0,13,0,22466.53,5,4,4,2,5,2,4,3,1,1,137.497825,1,0,0,1,1,1,7.799780591,1,1,0,0,0,0,0,0,0,12.73622643,0,0,0,1381.538548
248,56,4,0,0,0,14,0,16608.27,2,3,2,3,4,3,3,5,0,1,134.980139,1,0,0,0,1,0,7.122072827,0,1,0,0,0,0,0,0,0,12.00466914,1,0,0,1248.626874
249,27,2,0,0,0,6,1,25146.14,3,3,3,5,1,4,4,5,1,0,147.442069,0,0,0,1,0,0,9.329902365,0,1,0,0,1,0,1,0,1,2.243757398,0,0,0,558.3751762
250,47,2,0,0,1,18,1,58882.35,4,4,3,3,3,3,3,3,1,0,197.494455,1,0,0,1,0,1,7.509389052,0,1,0,0,0,1,0,1,0,1.583394702,0,0,0,676.2178659
251,42,4,0,2,1,14,0,31809.46,2,2,3,3,3,4,3,3,0,0,162.529926,1,1,0,1,1,1,15.06990851,1,1,0,0,0,0,0,1,0,14.23487852,0,0,0,1641.938696
252,72,0,1,0,1,14,0,27235.54,4,4,2,4,5,3,3,6,0,0,210.151777,0,0,0,0,1,0,9.321265424,0,1,0,0,1,1,0,0,0,15.28108311,0,1,0,1811.964373
253,58,3,1,2,0,9,0,70476.82,4,4,2,3,3,5,4,2,1,1,159.965581,1,0,0,0,1,0,3.564651961,0,1,0,0,0,0,0,1,0,4.135827839,0,0,0,1066.632555
254,33,0,1,3,1,12,0,49396.09,2,2,3,4,5,2,3,2,1,0,190.173699,0,0,0,0,0,1,7.779622319,1,0,0,0,1,1,0,0,0,9.740709475,0,1,0,1514.131966
255,87,6,1,0,1,8,0,35060.94,3,2,1,4,3,4,4,4,0,0,202.649979,0,1,0,0,0,1,10.74985413,0,1,0,0,1,1,0,0,0,1.213704886,1,0,1,1189.549671
256,34,0,0,2,0,11,1,66055.53,2,2,2,4,2,4,4,4,0,0,134.950905,0,0,0,0,1,0,7.738373361,1,1,1,0,0,0,0,0,0,11.86252419,0,0,0,1114.020282
257,76,7,0,1,1,11,0,91335.76,3,4,4,2,5,4,3,4,1,0,142.500692,0,0,0,1,1,1,12.01267388,1,1,0,0,0,0,0,1,0,2.416685985,0,1,0,1078.291303
258,38,3,0,0,1,21,0,54349.75,4,4,5,2,2,4,4,3,0,0,114.997564,0,0,1,0,1,0,14.04748759,1,1,0,0,0,0,1,0,1,6.73327535,0,1,1,854.2977548
259,47,0,1,1,0,12,0,75042.1,4,5,4,4,5,3,5,3,0,0,232.62403,1,0,0,0,0,0,3.11231175,1,1,1,1,1,1,1,1,0,6.549035393,1,0,1,1489.077486
260,84,7,1,1,1,8,1,91001.1,3,2,1,3,5,3,3,6,1,0,242.628057,0,0,0,0,1,0,8.284591121,1,1,1,0,1,1,0,0,0,10.57197066,0,1,0,1649.312808
261,19,4,1,0,0,20,1,44426.28,3,2,4,3,3,3,4,2,1,0,202.443347,1,0,0,0,1,0,6.269792565,1,0,1,0,1,0,1,0,0,3.379756569,0,1,0,905.1959227
262,87,0,0,1,0,16,0,63284.16,5,5,5,5,4,4,4,3,0,0,124.993537,1,0,0,0,0,0,9.803905459,1,1,0,0,0,0,0,1,0,8.959047529,1,0,1,684.6318529
263,75,3,0,1,1,5,0,14039.21,6,6,5,2,3,4,5,4,1,0,174.976769,1,0,0,0,0,0,8.571019738,0,1,0,0,0,1,0,1,0,10.23679934,1,1,0,1662.533055
264,37,0,1,0,1,14,0,12453.24,5,5,5,2,5,4,4,4,1,0,225.145743,0,0,0,0,1,1,10.00344746,1,0,1,0,1,1,0,0,0,14.96503088,0,0,1,2436.57146
265,52,1,1,0,1,12,1,15934.12,4,4,5,3,3,4,3,4,0,0,275.133571,1,1,0,1,1,0,4.255224068,0,1,0,0,1,1,0,0,0,23.79323993,0,0,1,2677.74041
266,24,0,1,1,1,14,1,48314.4,2,2,2,5,4,4,4,3,1,0,287.642733,1,0,0,0,1,0,11.2714618,0,1,1,1,1,1,1,1,0,11.45675389,0,0,0,1779.309609
267,83,4,1,0,0,19,0,5511.77,3,4,3,4,3,4,5,6,1,1,177.65076,0,0,0,0,0,1,8.477982632,0,1,1,0,1,1,0,0,0,11.04076215,0,0,0,1494.716409
268,19,3,1,0,0,19,0,10701.11,3,2,4,3,3,5,2,4,0,0,220.114868,1,1,0,0,0,0,9.753145376,0,0,0,0,1,1,0,0,0,7.425503428,0,0,1,1740.72604
269,78,1,1,0,1,13,0,10767.15,3,3,4,4,2,3,3,4,1,0,197.516854,1,0,0,1,1,1,14.57387887,1,1,1,0,1,0,0,1,0,2.411712843,0,0,0,704.7552669
270,61,4,0,1,0,15,1,13493.63,5,6,3,3,3,4,5,3,0,0,194.974431,1,0,0,1,0,1,13.13441554,0,1,1,1,1,0,0,1,0,2.009542213,0,0,1,558.4710883
271,38,0,1,0,0,15,0,25071.58,2,2,1,1,4,3,3,2,1,0,175.133074,0,0,0,0,0,0,11.62771397,1,1,0,1,1,1,0,0,0,9.068119482,0,0,0,1282.279049
